source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4
Stuttgart TSG_Hoffenheim 2 1 0 0 0
Stuttgart AC_Fiorentina 0 0 0 0 1
Stuttgart Excelsior 0 0 0 0 1
Stuttgart Marítimo 0 1 0 0 0
Stuttgart Spartak_Moscow 0 1 0 0 0
Suderland Coventry 2 0 0 0 0
Suderland Burnley 0 1 0 0 0
Suderland Watford_FC 0 1 2 0 0
Suderland Stoke_City 4 0 1 0 0
Suderland QPR 1 1 0 0 0
Suderland Charlton 0 1 1 0 0
Suderland Leicester 1 0 0 0 0
Suderland Liverpool 0 2 0 0 0
Suderland Blackpool 1 0 0 0 0
Suderland UC_Sampdoria 0 0 1 0 0
Suderland Napoli 0 0 1 0 0
Suderland Newcastle 0 0 1 0 0
Suderland Real_Zaragoza 1 0 0 0 0
Suderland Preston 1 0 0 0 0
Suderland Blackburn 1 1 1 0 0
Suderland Ajax 1 0 0 0 0
Suderland Tottenham 1 0 0 0 0
Suderland Everton 0 0 0 1 0
Suderland AS_Saint-Étienne 0 1 0 0 0
Suderland West_Ham 0 1 0 0 0
Suderland Ipswich_Town 3 0 0 0 0
Suderland Bolton 0 0 0 1 0
Suderland Wigan 0 1 1 0 0
Suderland Dep._La_Coruña 0 0 1 0 0
Suderland Norwich 0 1 1 0 0
Suderland Sheff_Utd 0 0 2 0 0
Suderland Aston_Villa 1 0 0 0 0
Suderland West_Brom 0 1 1 0 0
Suderland FC_Augsburg 0 1 0 0 0
Suderland AFC_Bournemouth 0 0 0 1 0
Suderland Fulham 1 1 0 0 0
Suderland Cardiff 1 1 0 0 0
Suderland Hull_City 1 2 0 1 0
Suderland Reading_FC 0 0 0 1 0
Suderland Wolves_FC 1 0 0 0 0
Suderland Sporting 0 0 1 0 0
Suderland Derby 1 0 0 0 0
Suderland Crystal_Palace 0 0 2 0 0
Suderland Nottingham_Forest 1 0 2 0 0
Suderland Leeds 0 0 1 0 0
Suderland SS_Lazio 0 1 0 0 0
Swansea_City SC_Feyenoord 0 0 0 2 0
Swansea_City Fulham 0 0 1 1 0
Swansea_City Stoke_City 0 0 0 1 0
Swansea_City Hull_City 0 0 0 1 0
Swansea_City Burnley 0 0 0 1 1
Swansea_City Crystal_Palace 0 0 0 1 0
Swansea_City QPR 0 0 0 1 0
Swansea_City Vitesse 1 0 0 0 0
Swansea_City Atalanta 0 0 1 0 0
Swansea_City West_Brom 0 0 0 1 0
Swansea_City AFC_Bournemouth 0 0 0 0 1
Swansea_City AC_Cesena 0 1 0 0 0
Swansea_City Leeds 1 0 0 0 0
Swansea_City Wolves_FC 0 1 0 0 0
Swansea_City Newcastle 1 0 1 2 0
Swansea_City Coventry 0 0 0 0 1
Swansea_City Charlton 0 1 0 0 0
Swansea_City SC_Heerenveen 0 0 0 0 1
Swansea_City NAC_Breda 0 0 0 1 0
Swansea_City Barnsley_FC 0 1 0 0 0
Swansea_City Rayo_Vallecano 0 0 1 1 0
Swansea_City Everton 0 0 1 1 0
Swansea_City Sheff_Utd 1 0 0 1 0
Swansea_City Stade_Reims 0 0 1 0 0
Swansea_City Tottenham 0 0 2 1 1
Swansea_City EA_Guingamp 0 0 0 1 0
Swansea_City Liverpool 0 1 0 0 0
Swansea_City Wigan 1 0 0 0 0
Swansea_City Reading_FC 0 0 0 1 0
Swansea_City Sevilla_FC 0 0 0 1 0
Swansea_City Arminia_Bielefeld 0 0 0 0 1
Swansea_City LOSC_Lille 0 0 1 0 0
Swansea_City Bolton 0 1 0 0 0
Swansea_City Suderland 0 1 0 0 0
Swansea_City Watford_FC 0 0 0 0 1
Swansea_City Aston_Villa 0 0 1 1 0
Swansea_City West_Ham 0 0 1 1 1
Swansea_City Manchester_City 0 1 1 1 0
Swansea_City Dijon_FCO 0 0 0 0 1
Swansea_City Espanyol 0 0 1 0 0
Swansea_City Brighton 0 4 0 0 0
TSG_Hoffenheim AC_Fiorentina 0 1 0 0 0
TSG_Hoffenheim Wolfsburg 0 0 1 0 0
TSG_Hoffenheim Ajax 0 1 0 0 0
TSG_Hoffenheim FSV_Mainz 0 0 0 1 0
TSG_Hoffenheim Heracles_Almelo 0 0 0 0 1
TSG_Hoffenheim Tottenham 0 1 0 0 0
TSG_Hoffenheim Norwich 0 0 0 1 0
TSG_Hoffenheim Real_Zaragoza 0 1 0 0 0
TSG_Hoffenheim Hamburger_SV 0 0 1 0 0
TSG_Hoffenheim Hannover_96 0 0 3 1 0
TSG_Hoffenheim Idel_Kazan 1 0 0 0 0
TSG_Hoffenheim FC_Schalke_04 0 1 0 1 0
TSG_Hoffenheim Werder_Bremen 0 0 1 0 1
TSG_Hoffenheim FC_Augsburg 0 0 1 0 0
TSG_Hoffenheim FC_Nuremberg 1 0 0 0 0
TSG_Hoffenheim Torino_FC 0 0 1 0 0
TSG_Hoffenheim Bayern_Munich 1 1 0 3 0
TSG_Hoffenheim Hertha_BSC 1 0 0 0 1
TSG_Hoffenheim FC_Twente 0 0 0 0 1
TSG_Hoffenheim E._Frankfurt 1 1 1 0 1
TSG_Hoffenheim FC_Köln 1 0 1 0 1
TSG_Hoffenheim FC_Utrecht 0 1 0 0 0
TSG_Hoffenheim Moreirense_FC 0 0 0 0 1
TSG_Hoffenheim Dep._La_Coruña 0 0 0 1 0
TSG_Hoffenheim SC_Freiburg 0 0 1 2 0
TSG_Hoffenheim Newcastle 0 0 0 1 0
TSG_Hoffenheim West_Ham 1 0 0 0 0
TSG_Hoffenheim Leeds 0 0 0 0 1
TSG_Hoffenheim Liverpool 0 0 1 0 0
TSG_Hoffenheim Borussia_Mönchengladbach 0 1 2 0 0
TSG_Hoffenheim Stuttgart 0 1 0 0 1
TSG_Hoffenheim Reading_FC 0 1 0 0 0
TSG_Hoffenheim Borussia_Dortmund 0 0 0 2 0
TSG_Hoffenheim Bayer_Leverkusen 0 0 1 2 0
TSG_Hoffenheim SC_Heerenveen 0 1 0 0 0
TSG_Hoffenheim RB_Leipzig 0 0 0 0 1
TSG_Hoffenheim VfL_Bochum 0 0 0 0 1
TSG_Hoffenheim SS_Lazio 0 0 1 0 0
Terek_Grozny KS_Samara 1 2 0 0 0
Terek_Grozny Tom_Tomsk 0 2 0 0 0
Terek_Grozny St._Petersburg 0 0 1 0 0
Terek_Grozny Spartak_Moscow 1 0 0 0 0
Terek_Grozny SC_Lyon 0 0 1 0 0
Terek_Grozny FSV_Mainz 1 0 0 0 0
Terek_Grozny Saturn 1 0 0 0 0
Terek_Grozny Amkar_II 0 1 0 0 0
Terek_Grozny LFK_Sibir 1 0 0 0 0
Terek_Grozny FK_Rostov 0 1 1 0 0
Terek_Grozny Din._Krasnodar 1 0 0 0 0
Tom_Tomsk Uralmash 0 0 1 0 0
Tom_Tomsk Din._Krasnodar 1 1 1 0 0
Tom_Tomsk Spartak_Moscow 2 0 0 0 0
Tom_Tomsk KS_Samara 0 0 2 0 0
Tom_Tomsk St._Petersburg 1 0 0 0 0
Tom_Tomsk LFK_Sibir 1 0 0 0 0
Tom_Tomsk Lokomotiv_Moscow 0 1 0 0 0
Tom_Tomsk Kuban_Krasnodar 1 0 0 0 0
Torino_FC Rennes 0 0 0 1 0
Torino_FC Southampton 0 0 0 0 1
Torino_FC AS_Roma 0 0 0 1 1
Torino_FC Genoa 0 1 0 2 1
Torino_FC Milan 0 1 1 0 0
Torino_FC Catania 0 1 0 0 0
Torino_FC AC_Siena 0 1 0 0 0
Torino_FC Chelsea 0 0 0 1 0
Torino_FC Borussia_Dortmund 0 0 1 0 0
Torino_FC Atlético_Madrid 0 0 1 0 0
Torino_FC AS_Monaco 0 0 1 1 0
Torino_FC Athletic 0 0 0 0 1
Torino_FC Elche_CF 0 0 0 0 1
Torino_FC Empoli_FC 0 0 0 1 1
Torino_FC UC_Sampdoria 0 1 1 1 1
Torino_FC Fulham 0 0 0 0 1
Torino_FC Udinese_Calcio 0 0 0 1 0
Torino_FC US_Sassuolo 0 1 0 0 0
Torino_FC Juventus 0 1 0 0 1
Torino_FC Benfica 0 0 0 0 1
Torino_FC Cagliari_Calcio 0 0 0 0 1
Torino_FC Inter_Milan 0 1 1 1 0
Torino_FC Napoli 0 0 0 1 1
Torino_FC SPAL 0 0 0 2 0
Torino_FC Manchester_City 0 0 1 0 0
Torino_FC Blackburn 1 0 0 0 0
Torino_FC US_Palermo 0 0 1 0 0
Torino_FC Bologna 1 1 0 0 1
Torino_FC Hellas_Verona 0 1 1 0 0
Torino_FC Chievo_Verona 0 0 2 1 0
Torino_FC AC_Fiorentina 1 1 0 1 1
Torino_FC Leeds 0 0 0 1 0
Torpedo-Metallurg_Moscow Lokomotiv_Moscow 0 0 0 0 1
Torpedo-Metallurg_Moscow FK_Ufa 0 0 1 0 0
Torpedo-Metallurg_Moscow FK_Rostov 0 0 1 0 0
Tottenham Marseille 0 0 0 1 0
Tottenham Liverpool 1 0 0 0 0
Tottenham PSG 0 0 1 0 0
Tottenham Villarreal_CF 0 0 1 0 1
Tottenham Manchester_City 1 0 0 1 0
Tottenham Borussia_Mönchengladbach 1 0 0 0 0
Tottenham QPR 2 2 2 0 0
Tottenham Valencia 1 0 0 0 0
Tottenham Barnsley_FC 0 1 0 0 0
Tottenham Borussia_Dortmund 1 0 0 0 0
Tottenham Fulham 0 1 0 1 1
Tottenham FC_Schalke_04 0 0 0 1 0
Tottenham Sevilla_FC 1 0 0 0 1
Tottenham Atlético_Madrid 0 0 0 1 1
Tottenham AFC_Bournemouth 0 1 0 0 0
Tottenham Real_Madrid 0 2 0 0 0
Tottenham Swansea_City 0 0 3 0 0
Tottenham Portsmouth 2 0 0 0 0
Tottenham AS_Roma 0 0 0 1 0
Tottenham Napoli 0 0 1 1 0
Tottenham Ajax 0 0 0 0 1
Tottenham Benfica 0 0 0 0 1
Tottenham Hull_City 1 1 3 0 0
Tottenham Charlton 0 1 1 0 0
Tottenham Newcastle 0 0 2 0 0
Tottenham Aston_Villa 0 1 0 0 0
Tottenham Hamburger_SV 0 1 1 0 0
Tottenham Southampton 1 0 0 0 1
Tottenham Nottingham_Forest 1 0 0 0 0
Tottenham Crystal_Palace 0 0 1 0 0
Tottenham Lokomotiv_Moscow 0 2 0 0 0
Tottenham Cardiff 0 1 0 0 0
Tottenham Stoke_City 0 3 0 1 0
Tottenham Watford_FC 0 0 2 0 2
Tottenham RCD_Mallorca 0 1 0 0 0
Tottenham Norwich 0 1 1 0 0
Tottenham Suderland 4 1 1 0 0
Tottenham Genoa 0 0 1 0 0
Tottenham Wolves_FC 0 1 0 0 0
Tottenham Everton 0 1 1 0 1
Tottenham Derby 0 1 0 0 0
Tottenham Inter_Milan 0 0 0 1 0
Tottenham West_Brom 0 0 1 0 0
Tottenham Blackburn 2 0 0 0 0
Tottenham Bristol_City 0 0 1 0 0
UC_Sampdoria Reading_FC 0 0 0 1 0
UC_Sampdoria Sporting 0 0 0 2 0
UC_Sampdoria US_Salernitana 0 0 0 0 1
UC_Sampdoria Atalanta 0 0 0 1 0
UC_Sampdoria Inter_Milan 2 1 1 1 0
UC_Sampdoria Spezia_Calcio 0 0 0 0 2
UC_Sampdoria Sevilla_FC 0 0 1 1 0
UC_Sampdoria Parma 1 3 2 0 0
UC_Sampdoria Benfica 0 0 1 0 0
UC_Sampdoria CD_Málaga 0 1 0 0 0
UC_Sampdoria Torino_FC 0 1 1 0 1
UC_Sampdoria AZ_Alkmaar 0 1 0 0 0
UC_Sampdoria SPAL 0 0 0 1 0
UC_Sampdoria West_Ham 0 0 1 0 0
UC_Sampdoria Getafe 0 0 0 0 1
UC_Sampdoria F._Düsseldorf 0 0 0 1 0
UC_Sampdoria Werder_Bremen 0 0 1 0 0
UC_Sampdoria Hellas_Verona 0 1 0 0 1
UC_Sampdoria Chievo_Verona 0 0 1 0 0
UC_Sampdoria Catania 1 0 0 0 0
UC_Sampdoria AS_Roma 1 0 1 1 0
UC_Sampdoria Bologna 2 0 1 0 0
UC_Sampdoria Leeds 0 0 1 0 0
UC_Sampdoria Leicester 0 0 0 1 0
UC_Sampdoria Arsenal 0 0 0 1 0
UC_Sampdoria AC_Fiorentina 0 0 0 0 1
UC_Sampdoria Villarreal_CF 0 0 1 0 0
UC_Sampdoria Juventus 0 1 2 0 0
UC_Sampdoria FC_Schalke_04 0 0 0 0 1
UC_Sampdoria FC_Union_Berlin 0 0 0 0 1
UC_Sampdoria Valencia 0 0 1 0 0
UC_Sampdoria Udinese_Calcio 1 1 0 0 0
UC_Sampdoria Manchester_City 0 0 1 0 0
UC_Sampdoria Napoli 2 0 1 0 0
UC_Sampdoria Empoli_FC 0 0 1 1 1
UC_Sampdoria Spartak_Moscow 0 0 1 0 0
UC_Sampdoria SC_Lyon 0 0 0 1 0
UC_Sampdoria AS_Livorno 3 1 0 0 0
UC_Sampdoria Cagliari_Calcio 1 1 0 1 0
UC_Sampdoria Milan 1 1 0 1 0
UC_Sampdoria US_Sassuolo 0 1 1 1 0
UC_Sampdoria Brentford 0 0 0 0 1
UC_Sampdoria FC_Crotone 0 0 1 0 0
US_Boulogne Hull_City 1 0 0 0 0
US_Boulogne FC_Toulouse 2 0 0 0 0
US_Lecce Milan 0 1 0 0 0
US_Lecce Napoli 0 1 0 0 0
US_Lecce Torino_FC 1 0 0 0 0
US_Lecce Atalanta 1 0 0 0 0
US_Lecce Chievo_Verona 1 0 0 0 0
US_Lecce Parma 1 0 0 0 0
US_Lecce AC_Fiorentina 0 1 0 0 0
US_Lecce US_Palermo 2 0 0 0 0
US_Palermo Juventus 2 0 3 0 0
US_Palermo Empoli_FC 0 0 2 0 0
US_Palermo Sevilla_FC 0 0 1 0 0
US_Palermo Fulham 0 1 0 0 0
US_Palermo UC_Sampdoria 1 0 2 0 0
US_Palermo Cagliari_Calcio 0 1 0 0 0
US_Palermo Norwich 0 0 1 0 0
US_Palermo Parma 1 0 0 0 0
US_Palermo FSV_Mainz 0 0 1 0 0
US_Palermo TSG_Hoffenheim 0 1 0 0 0
US_Palermo Genoa 3 3 3 0 0
US_Palermo Milan 0 1 0 0 0
US_Palermo AC_Cesena 0 1 0 0 0
US_Palermo Leeds 0 0 1 0 0
US_Palermo Torino_FC 1 1 1 0 0
US_Palermo Chievo_Verona 0 0 1 0 0
US_Palermo Atalanta 0 1 0 0 0
US_Palermo US_Lecce 1 1 0 0 0
US_Palermo LOSC_Lille 1 0 0 0 0
US_Palermo Carpi_FC_1909 0 0 1 0 0
US_Palermo Hull_City 0 0 1 0 0
US_Palermo FC_Paços_de_Ferreira 0 0 1 0 0
US_Palermo AS_Roma 1 1 0 0 0
US_Palermo Hellas_Verona 0 0 1 0 0
US_Palermo Catania 1 1 0 0 0
US_Palermo Napoli 1 1 0 0 0
US_Palermo Bologna 0 1 0 0 0
US_Palermo Wolfsburg 3 0 0 0 0
US_Palermo SS_Lazio 1 0 0 0 0
US_Palermo AC_Fiorentina 0 2 0 0 0
US_Palermo Newcastle 0 0 1 0 0
US_Palermo FC_Porto 1 0 0 0 0
US_Palermo PSG 0 2 0 0 0
US_Salernitana Hellas_Verona 0 0 0 0 1
US_Salernitana Atalanta 0 0 0 0 1
US_Sassuolo West_Ham 0 0 0 0 1
US_Sassuolo SPAL 0 0 0 1 0
US_Sassuolo Spezia_Calcio 0 0 0 0 1
US_Sassuolo Hellas_Verona 0 0 0 1 1
US_Sassuolo AC_Fiorentina 0 0 0 1 2
US_Sassuolo Juventus 0 1 2 1 0
US_Sassuolo Cagliari_Calcio 0 0 0 0 2
US_Sassuolo Bologna 0 0 2 1 0
US_Sassuolo AS_Roma 0 0 1 2 0
US_Sassuolo Villarreal_CF 0 0 1 0 0
US_Sassuolo UC_Sampdoria 0 0 0 0 2
US_Sassuolo Chievo_Verona 0 0 2 0 0
US_Sassuolo Atlético_Madrid 0 0 1 0 0
US_Sassuolo AZ_Alkmaar 0 0 0 0 1
US_Sassuolo Parma 0 0 1 0 0
US_Sassuolo Genoa 0 0 1 0 1
US_Sassuolo SS_Lazio 0 0 0 1 0
US_Sassuolo Leeds 0 0 1 0 0
US_Sassuolo Atalanta 0 0 1 0 1
US_Sassuolo Inter_Milan 0 0 0 1 1
US_Valenciennes AS_Nancy 1 0 0 0 0
US_Valenciennes AS_Saint-Étienne 0 1 0 0 0
US_Valenciennes SC_Lyon 0 1 0 0 0
US_Valenciennes Chievo_Verona 0 1 0 0 0
US_Valenciennes FC_Lorient 0 1 0 0 0
US_Valenciennes Stuttgart 1 0 0 0 0
US_Valenciennes FC_Girondins_Bordeaux 1 0 0 0 0
US_Valenciennes CA_Bastia 0 1 0 0 0
US_Valenciennes Levante_UD 0 1 0 0 0
US_Valenciennes PSG 2 1 0 0 0
US_Valenciennes AS_Monaco 0 1 0 0 0
US_Valenciennes Marseille 0 1 0 0 0
Udinese_Calcio FC_Évian_Thonon_Gaillard 0 2 0 0 0
Udinese_Calcio SPAL 0 0 0 1 0
Udinese_Calcio Hellas_Verona 0 0 1 0 3
Udinese_Calcio St._Petersburg 1 0 0 0 0
Udinese_Calcio Napoli 1 3 2 2 0
Udinese_Calcio AS_Bari 2 0 0 0 0
Udinese_Calcio Tottenham 0 0 0 0 1
Udinese_Calcio AC_Fiorentina 2 1 1 1 0
Udinese_Calcio UC_Sampdoria 1 0 2 2 1
Udinese_Calcio Atalanta 2 1 0 0 2
Udinese_Calcio Torino_FC 0 3 0 0 0
Udinese_Calcio Chievo_Verona 1 0 1 0 0
Udinese_Calcio Barcelona 0 1 0 0 0
Udinese_Calcio Inter_Milan 0 1 0 0 0
Udinese_Calcio US_Salernitana 0 0 0 0 1
Udinese_Calcio SS_Lazio 0 1 1 0 0
Udinese_Calcio CA_Osasuna 0 0 1 0 0
Udinese_Calcio AS_Saint-Étienne 0 0 0 1 0
Udinese_Calcio Parma 0 0 0 0 1
Udinese_Calcio FC_Nantes 0 0 0 2 0
Udinese_Calcio FC_Lorient 0 0 0 0 1
Udinese_Calcio Hércules_CF 1 0 0 0 0
Udinese_Calcio Sporting 0 0 1 0 0
Udinese_Calcio Granada_CF 0 1 1 1 0
Udinese_Calcio Terek_Grozny 0 0 1 0 0
Udinese_Calcio RC_Lens 0 0 0 0 1
Udinese_Calcio FC_Utrecht 0 0 0 0 1
Udinese_Calcio Villarreal_CF 0 1 0 0 0
Udinese_Calcio Genoa 1 1 0 0 0
Udinese_Calcio Bologna 0 0 0 1 0
Udinese_Calcio Atlético_Madrid 0 0 0 0 2
Udinese_Calcio Watford_FC 0 10 5 2 4
Udinese_Calcio Juventus 3 4 2 0 1
Udinese_Calcio AC_Siena 0 1 0 0 0
Udinese_Calcio Liverpool 1 0 0 0 0
Udinese_Calcio Rennes 1 0 0 0 0
Udinese_Calcio Dep._La_Coruña 0 0 0 1 0
Udinese_Calcio AS_Roma 1 1 1 0 0
Udinese_Calcio Empoli_FC 0 0 1 0 0
União_de_Leiria Benfica 0 2 0 0 0
União_de_Leiria Portimonense 1 0 0 0 0
União_de_Leiria SC_Braga 0 1 0 0 0
União_de_Leiria Rio_Ave_FC 0 1 0 0 0
Uralmash Akhmat_Grozny 0 0 0 1 0
Uralmash Din._Krasnodar 0 0 1 0 0
Uralmash Idel_Kazan 0 0 0 0 1
Uralmash FK_Tambov 0 0 0 0 1
Uralmash Lokomotiv_Moscow 0 0 0 0 1
Uralmash US_Salernitana 0 0 0 0 1
Uralmash St._Petersburg 0 0 0 0 1
Uralmash Gil_Vicente_FC 0 0 1 0 0
Uralmash FK_Ufa 0 0 1 0 0
Uralmash FK_Rostov 0 0 1 0 1
VVV-Venlo CSKA_Moscow 1 1 0 0 0
VVV-Venlo FC_Zwolle 0 0 0 2 0
VVV-Venlo Heracles_Almelo 1 0 0 0 0
VVV-Venlo SC_Feyenoord 2 0 0 0 0
VVV-Venlo FC_Eindhoven 0 0 0 1 0
VVV-Venlo NAC_Breda 0 1 0 0 0
VVV-Venlo Southampton 0 1 0 0 0
VVV-Venlo AZ_Alkmaar 0 1 0 0 0
Valencia AS_Roma 0 0 1 0 0
Valencia LOSC_Lille 1 0 0 0 0
Valencia FC_Eindhoven 0 0 1 0 0
Valencia Alavés 0 0 0 0 1
Valencia Marseille 1 0 0 0 0
Valencia Levante_UD 0 2 0 1 0
Valencia Tottenham 0 1 0 0 0
Valencia Sevilla_FC 1 1 1 0 0
Valencia UC_Sampdoria 0 0 0 1 0
Valencia Middlesbrough_FC 0 0 1 0 0
Valencia Real_Madrid 1 1 0 0 0
Valencia Dep._La_Coruña 0 0 2 0 0
Valencia Genoa 1 0 1 0 0
Valencia Hannover_96 0 0 1 0 0
Valencia Brighton 0 1 0 2 0
Valencia Swansea_City 0 1 0 0 0
Valencia Aston_Villa 0 0 3 0 0
Valencia SC_Braga 1 0 0 0 0
Valencia Birmingham 1 0 0 1 0
Valencia Getafe 2 1 1 2 0
Valencia Barcelona 1 1 3 1 0
Valencia Milan 0 0 1 0 0
Valencia R._Strasbourg 0 0 0 0 1
Valencia SD_Eibar 0 0 0 2 0
Valencia Juventus 0 0 0 1 0
Valencia Espanyol 0 0 1 1 0
Valencia CD_Málaga 0 1 0 0 0
Valencia RCD_Mallorca 0 0 0 0 1
Valencia Kuban_Krasnodar 0 1 0 0 0
Valencia Athletic 0 1 0 0 0
Valencia Sporting 2 0 0 1 0
Valencia Recreativo_Huelva 1 0 0 0 0
Valencia Rayo_Vallecano 0 1 0 0 0
Valencia TSG_Hoffenheim 1 0 0 0 0
Valencia NEC_Nijmegen 0 0 0 0 1
Valencia Manchester_City 1 0 1 0 1
Valencia PSG 0 0 0 0 1
Valencia West_Ham 0 0 1 0 0
Valencia Leeds 0 0 0 0 1
Valencia Villarreal_CF 1 1 1 0 2
Valencia Chelsea 0 1 0 0 0
Valencia Celta_de_Vigo 0 0 0 1 0
Valencia Atlético_Madrid 0 0 0 0 2
Valencia Arsenal 0 0 1 0 0
Valencia Udinese_Calcio 0 0 1 0 0
Valencia Bayern_Munich 0 0 1 0 0
Valencia Spartak_Moscow 0 1 0 0 0
Valencia Torino_FC 0 0 0 1 0
Valencia Wolves_FC 0 0 0 0 1
VfL_Bochum FC_Union_Berlin 0 0 0 0 1
VfL_Bochum Bayer_Leverkusen 1 0 0 0 0
VfL_Bochum Vitesse 1 0 0 0 0
VfL_Bochum FSV_Mainz 0 0 0 0 1
VfL_Bochum FC_Schalke_04 0 0 0 0 1
VfL_Bochum Southampton 0 0 0 0 1
Villarreal_CF Milan 0 1 0 2 0
Villarreal_CF Atlético_Madrid 1 0 1 1 0
Villarreal_CF SC_Lyon 0 0 0 0 1
Villarreal_CF Recreativo_Huelva 1 0 0 0 0
Villarreal_CF Granada_CF 0 0 0 0 2
Villarreal_CF Barcelona 1 0 1 0 0
Villarreal_CF Real_Valladolid_CF 2 1 0 0 1
Villarreal_CF Manchester_City 0 0 1 0 0
Villarreal_CF AZ_Alkmaar 0 1 0 0 0
Villarreal_CF Sporting_Gijón 1 0 1 0 0
Villarreal_CF Dep._La_Coruña 0 0 1 0 0
Villarreal_CF Alavés 0 0 0 1 0
Villarreal_CF CD_Málaga 1 1 0 0 0
Villarreal_CF Idel_Kazan 0 0 1 0 0
Villarreal_CF SC_Feyenoord 1 0 0 0 0
Villarreal_CF Valencia 0 0 0 1 0
Villarreal_CF CD_Santa_Clara 0 0 0 0 1
Villarreal_CF FK_Ufa 0 0 1 0 0
Villarreal_CF Real_Betis 0 1 0 0 0
Villarreal_CF RCD_Mallorca 1 0 0 0 1
Villarreal_CF CA_Osasuna 0 1 0 0 0
Villarreal_CF Ajax 0 0 0 0 1
Villarreal_CF Bologna 0 0 0 2 0
Villarreal_CF West_Ham 1 0 0 1 0
Villarreal_CF Sporting 1 0 0 0 0
Villarreal_CF Rayo_Vallecano 0 0 1 0 0
Villarreal_CF Napoli 0 0 1 0 0
Villarreal_CF LOSC_Lille 1 0 0 0 0
Villarreal_CF Levante_UD 0 0 0 0 1
Villarreal_CF Getafe 0 0 0 0 1
Villarreal_CF Benfica 0 1 0 0 0
Villarreal_CF Brighton 0 0 0 0 1
Villarreal_CF Real_Madrid 1 0 0 0 0
Villarreal_CF Espanyol 0 0 2 0 1
Villarreal_CF Marseille 0 0 0 0 1
Villarreal_CF SC_Braga 0 0 0 0 1
Villarreal_CF Arsenal 0 0 1 0 0
Villarreal_CF Watford_FC 0 0 0 0 1
Vitesse Swansea_City 0 1 0 0 0
Vitesse FC_Twente 2 0 0 0 0
Vitesse VVV-Venlo 0 1 0 0 0
Vitesse SC_Heerenveen 0 0 0 1 0
Vitesse NAC_Breda 0 1 0 0 0
Vitesse SC_Feyenoord 0 0 2 0 1
Vitesse FC_Eindhoven 0 0 1 1 0
Vitesse US_Palermo 0 0 1 0 0
Vitesse West_Brom 0 0 0 1 0
Vitesse Willem_II 1 1 3 0 0
Vitesse Lokomotiv_Moscow 0 0 0 1 0
Vitesse ADO_Den_Haag 1 0 0 0 0
Vitesse FC_Union_Berlin 0 0 0 0 1
Vitesse Fortuna_Sittard 0 0 0 0 2
Vitesse St._Petersburg 0 0 0 1 0
Vitesse Dynamo_Moscow 0 0 0 0 1
Vitesse FC_Utrecht 1 0 0 0 0
Vitesse Burnley 1 0 0 0 0
Vitesse AC_Fiorentina 0 0 1 0 0
Vitesse RKC_Waalwijk 0 1 0 0 2
Vitesse Hércules_CF 1 0 0 0 0
Vitesse Roda_JC 3 1 0 0 0
Vitesse AZ_Alkmaar 1 0 0 0 1
Vitesse De_Graafschap 1 0 0 0 0
Vitesse Ajax 0 0 0 0 1
Vitesse Chelsea 0 1 0 0 0
Vitesse Werder_Bremen 0 0 0 1 0
Vitesse Manchester_City 0 1 0 0 0
Vitesse RW_Darmstadt 0 0 1 0 0
Vitesse Heracles_Almelo 0 1 1 0 0
Vitória_Guimarães_SC CD_Santa_Clara 0 0 0 1 0
Vitória_Guimarães_SC Rio_Ave_FC 2 0 0 0 2
Vitória_Guimarães_SC Moreirense_FC 0 0 0 1 1
Vitória_Guimarães_SC Chaves 0 0 0 1 0
Vitória_Guimarães_SC Atlético_Madrid 0 0 1 0 0
Vitória_Guimarães_SC CD_Feirense 0 0 0 1 0
Vitória_Guimarães_SC Marítimo 1 0 1 1 0
Vitória_Guimarães_SC Beira-Mar 0 1 0 0 0
Vitória_Guimarães_SC Levante_UD 0 1 0 0 0
Vitória_Guimarães_SC OGC_Nice 0 0 1 0 0
Vitória_Guimarães_SC KS_Samara 0 1 0 0 0
Vitória_Guimarães_SC Naval 1 0 0 0 0
Vitória_Guimarães_SC Bayer_Leverkusen 0 0 0 1 0
Vitória_Guimarães_SC Dep._La_Coruña 1 0 0 0 0
Vitória_Guimarães_SC RKC_Waalwijk 0 0 0 0 1
Vitória_Guimarães_SC Stade_Reims 0 0 0 1 0
Vitória_Guimarães_SC SC_Braga 1 1 0 0 1
Vitória_Guimarães_SC West_Ham 0 0 0 1 0
Vitória_Guimarães_SC Valencia 0 0 0 0 1
Vitória_Guimarães_SC Sporting 0 0 1 1 2
Vitória_Guimarães_SC SC_Olhanense 0 2 0 0 0
Vitória_Guimarães_SC Leixões_SC 1 0 0 0 0
Vitória_Guimarães_SC Famalicão 0 0 0 0 1
Vitória_Guimarães_SC FC_Paços_de_Ferreira 0 1 0 0 1
Vitória_Guimarães_SC Académica_Coimbra 0 0 1 0 0
Vitória_Guimarães_SC CD_Tondela 0 0 0 1 0
Vitória_Guimarães_SC Almería_CF 0 0 0 0 1
Vitória_Guimarães_SC AC_Fiorentina 0 0 0 1 0
Vitória_Guimarães_SC Manchester_City 1 0 0 0 0
Vitória_Guimarães_SC Real_Valladolid_CF 1 0 0 0 0
Vitória_Guimarães_SC FC_Lorient 0 0 1 0 0
Vitória_Guimarães_SC CD_Nacional 0 1 2 0 0
Vitória_Guimarães_SC FC_Porto 0 0 3 0 0
